Kategori1,Kategori2,Kategori3,Harga,HargaAtas,OmsetMinimum,JumlahTerjual,JumlahReview,JumlahRating,ValidOrder,KotaPengiriman,PenjualanSebelumnya,KenaikanPenjualan,PersentaseKenaikanPenjualan,ReviewSebelumnya,KenaikanReviewPenjualan,PersentaseKenaikanReview,ExtractionTimestamp
Koper & Tas Travel,Tas Travel,Tas Serut,597.0,824.0,7667868,12844,445,4.86067415730337,0.0346,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,1650.0,1650.0,17531250,10625,105,4.76190476190476,0.009899999999999999,KAB. SIDOARJO,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,9000.0,10000.0,648054000,72006,17023,4.58759553203998,0.2364,KAB. BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,11900.0,11900.0,196611800,16522,228,4.88059701492537,0.0138,KAB. BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Lipat,30999.0,31999.0,1051889067,33933,13257,4.83616459041148,0.3907,KOTA JAKARTA BARAT,2925.0,498.0,16.99567235142,1134.0,1917.0,16.9047619047619,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,1200.0,2700.0,16561200,13801,996,4.89056224899598,0.0722,KOTA SURABAYA,8762.0,539.0,57.5979815111,69.0,36.0,44.3478260869565,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Lipat,1150.0,1150.0,16442700,14298,1991,4.90356604721246,0.1393,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,1650.0,1650.0,108812550,65947,504,4.85119047619048,0.0076,KAB. SIDOARJO,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,650.0,1180.0,1459900,2246,120,4.75833333333333,0.053399999999999996,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,1398.0,1398.0,93684174,67013,1485,4.91582491582492,0.0222,KAB. PONOROGO,6237.0,476.0,7.55292342754426,141.0,75.0,5.31914893617021,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,1000.0,2500.0,42246000,42246,35,4.85714285714286,0.0008,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,340.0,850.0,5485220,16133,91,4.92307692307692,0.005600000000000001,KAB. SIDOARJO,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,500.0,700.0,53514500,107029,624,4.8926282051282,0.0058,KAB. MOJOKERTO,1182.0,5947.0,5.88334223699571,67.0,17.0,2.8006589785832,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,636.0,836.0,5441616,8556,246,4.8130081300813,0.0288,KOTA JAKARTA BARAT,5119.0,3437.0,67.142199257667,24.0,42.0,20.5882352941176,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Lipat,4800.0,4800.0,64022400,13338,540,4.80740740740741,0.0405,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,20700.0,20700.0,3683461500,177945,1156,4.89350649350649,0.006500000000000001,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,650.0,1050.0,10209550,15707,113,4.6875,0.0072,KAB. PONOROGO,1337.0,24.0,18.3562351916,98.0,15.0,15.3061224489796,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,1999.0,1999.0,70166899,35101,1042,4.91554702495202,0.0297,KAB. PONOROGO,,,,,,0.0,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Serut,1050.0,1050.0,52002300,49526,201,4.78109452736318,0.0040999999999999995,KAB. PONOROGO,4551.0,425.0,8.8459594294639,193.0,8.0,4.14507772020725,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Duffel,67999.0,89950.0,385486331,5669,1977,4.91299949418311,0.34869999999999995,KAB. TANGERANG,47.0,1662.0,41.477414524582,145.0,572.0,40.711743772242,2025-05-01 18:50:43.387102
Koper & Tas Travel,Tas Travel,Tas Duffel,37000.0,37000.0,418211000,11303,2387,4.85839966485128,0.2112,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Tas Wanita,Tas Wanita Lainnya,,470.0,470.0,90321310,192173,593,4.88195615514334,0.0031,KAB. PONOROGO,,,,,,0.0,2025-05-01 18:50:43.387102
Tas Wanita,Tas Wanita Lainnya,,1000.0,1000.0,7483000,7483,95,4.68421052631579,0.0127,KAB. PONOROGO,,,,,,0.0,2025-05-01 18:50:43.387102
Tas Wanita,Tas Wanita Lainnya,,670.0,670.0,31425010,46903,185,4.91891891891892,0.0039000000000000003,KAB. PONOROGO,4363.0,33.0,7.56828658578538,178.0,7.0,3.93258426966292,2025-05-01 18:50:43.387102
Tas Wanita,Tas Wanita Lainnya,,4900.0,4900.0,75366900,15381,7513,4.81185086551265,0.4885,KOTA JAKARTA SELATAN,987.0,5511.0,55.8358662613982,4844.0,2669.0,55.0990916597853,2025-05-01 18:50:43.387102
Tas Wanita,Tas Wanita Lainnya,,32500.0,32500.0,487727500,15007,5952,4.68829858776059,0.39659999999999995,KOTA BANDUNG,11638.0,3369.0,28.9482728991236,4747.0,125.0,25.3844533389509,2025-05-01 18:50:43.387102
Tas Wanita,Tas Wanita Lainnya,,10000.0,10000.0,108350000,10835,1331,4.83395942900075,0.12279999999999999,KOTA BOGOR,5912.0,4923.0,83.2713125845737,827.0,54.0,60.9431680773882,2025-05-01 18:50:43.387102
Tas Wanita,Tas Wanita Lainnya,,470.0,470.0,11191170,23811,78,4.91025641025641,0.0033,KAB. PONOROGO,,,,,,0.0,2025-05-01 18:50:43.387102
Tas Wanita,Tas Wanita Lainnya,,2150.0,2150.0,4646150,2161,25,4.96,0.0116,KAB. BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,5000.0,15000.0,51585000,10317,58,4.98275862068966,0.005600000000000001,KOTA JAKARTA SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,870.0,870.0,49559550,56965,430,4.94613583138173,0.0075,KOTA SAWAH LUNTO,45119.0,11846.0,26.255145171657,398.0,32.0,8.04020100502512,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,19999.0,139900.0,536433177,26823,3920,4.95768145678379,0.1461,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,799.0,799.0,51499545,64455,129,4.89922480620155,0.002,KAB. OGAN KOMERING ULU TIMUR,52292.0,12163.0,23.259772492618,19.0,2.0,18.348623853211,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8110.0,8110.0,1144767050,141155,2147,4.9570794277257,0.0152,KOTA CIREBON,125266.0,15889.0,12.6842853646,1873.0,274.0,14.6289375333689,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10050.0,10050.0,1748679900,173998,2456,4.94630021141649,0.0141,KAB. KENDAL,154151.0,19847.0,12.875381119811,2138.0,318.0,14.8737137511693,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,390.0,390.0,78536250,201375,641,4.93603744149766,0.0032,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,560.0,560.0,32386480,57833,136,4.95588235294118,0.0024,KOTA TASIKMALAYA,4636.0,11473.0,24.7476272648835,125.0,11.0,8.8,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10100.0,10100.0,1167630700,115607,2347,4.95355191256831,0.0203,KOTA CIREBON,154.0,1567.0,14.986751939527,1998.0,349.0,17.4674674674675,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,399.0,399.0,4911291,12309,40,5.0,0.0032,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,99.0,99.0,3365307,33993,58,5.0,0.0017000000000000001,KAB. BUNGO,2593.0,89.0,31.231936455,48.0,1.0,20.8333333333333,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,102.0,102.0,2511954,24627,74,4.97297297297297,0.003,KOTA SURABAYA,9896.0,14731.0,148.858124494745,36.0,38.0,105.555555555556,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8150.0,8150.0,89503300,10982,155,4.98064516129032,0.0141,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,105.0,105.0,133861770,1274874,1835,4.89100817438692,0.0014000000000000002,KAB. SEMARANG,1254722.0,2152.0,1.66928237491,181.0,25.0,1.38121546961326,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,549.0,549.0,14826294,27006,155,4.92763157894737,0.005699999999999999,KOTA JAKARTA PUSAT,17968.0,938.0,5.3534283171,14.0,51.0,49.0384615384615,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,540.0,540.0,57072600,105690,565,4.95752212389381,0.0053,KAB. KUNINGAN,96822.0,8868.0,9.1597541674413,538.0,27.0,5.0185873605948,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,9950.0,9950.0,3160925950,317681,5446,4.95424961715161,0.0171,KOTA DEPOK,35744.0,11937.0,3.94246694134,516.0,286.0,5.54263565891473,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1850.0,78500.0,73970400,39984,13758,4.90487568132607,0.34409999999999996,KAB. ACEH SELATAN,28968.0,1116.0,38.2816914845,958.0,4178.0,43.6116910229645,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1850.0,77500.0,100560450,54357,23374,4.84019812304484,0.43,KAB. PURWAKARTA,42681.0,11676.0,27.3564349476348,1873.0,4644.0,24.7944474105713,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,799.0,799.0,55508927,69473,137,4.91851851851852,0.002,KAB. BUNGO,57374.0,1299.0,21.87949245327,119.0,18.0,15.1260504201681,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,125.0,125.0,41377000,331016,320,4.828125,0.001,KAB. NGANJUK,3717.0,23999.0,7.816839898149,33.0,17.0,5.61056105610561,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,529.0,529.0,2933834,5546,67,4.98461538461538,0.0121,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,850.0,850.0,9571850,11261,59,4.91379310344828,0.0052,KOTA SALATIGA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,100.0,100.0,29712100,297121,730,4.89041095890411,0.0025,KAB. NGANJUK,288348.0,8773.0,3.425419631834,711.0,19.0,2.67229254571027,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,535.0,535.0,15827440,29584,134,4.91044776119403,0.0045000000000000005,KAB. WONOSOBO,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8500.0,222000.0,3698061000,435066,208764,4.95843844078283,0.47979999999999995,KOTA SURAKARTA (SOLO),422217.0,12849.0,3.432218537552,2351.0,5263.0,2.5862280775033,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,109.0,109.0,15201358,139462,198,4.84615384615385,0.0014000000000000002,KAB. SEMARANG,123659.0,1583.0,12.7794984594732,182.0,16.0,8.79120879120879,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1000.0,1000.0,9042000,9042,37,4.89189189189189,0.0040999999999999995,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,599.0,599.0,15263119,25481,45,4.91111111111111,0.0018,KOTA JAKARTA PUSAT,1914.0,6341.0,33.1295715778474,34.0,11.0,32.3529411764706,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,99.0,99.0,6195321,62579,119,4.72268907563025,0.0019,KAB. TANAH DATAR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7450.0,47500.0,1958664600,262908,96767,4.94571683708762,0.36810000000000004,KOTA BANDAR LAMPUNG,24812.0,14788.0,5.961934547799,9182.0,4965.0,5.40837890242043,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,837267000,837267,5767,4.9697782546495,0.0069,KOTA BUKITTINGGI,822354.0,14913.0,1.81345267481,5689.0,78.0,1.37106697134822,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,395.0,395.0,19776860,50068,168,4.88690476190476,0.0034000000000000002,KOTA SURABAYA,355.0,14568.0,41.36619718399,145.0,23.0,15.8620689655172,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,500.0,500.0,10547500,21095,58,4.94827586206896,0.0027,KAB. KUNINGAN,5898.0,15197.0,257.663614784673,19.0,39.0,205.263157894737,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,28900.0,184000.0,7263205800,251322,117577,4.96507059487052,0.4678,KOTA SURAKARTA (SOLO),23973.0,12249.0,5.1235396719833,111969.0,568.0,5.00852914646018,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,99.0,99.0,5390253,54447,95,4.96808510638298,0.0017000000000000001,KAB. BUNGO,44599.0,9848.0,22.812125832418,76.0,19.0,25.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,470.0,470.0,17597270,37441,73,4.98630136986301,0.0019,KOTA JAKARTA UTARA,2843.0,911.0,31.6953921913472,51.0,22.0,43.1372549019608,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,2000.0,2000.0,54224000,27112,292,4.84246575342466,0.0108,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,829.0,829.0,14669155,17695,187,4.94652406417112,0.0106,KAB. JEPARA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,12340000,12340,1007,4.92237903225806,0.0816,KOTA SEMARANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10096.0,10096.0,1489897008,147573,5239,4.9713717693837,0.0355,KOTA SURABAYA,138994.0,8579.0,6.1722887232542,4971.0,268.0,5.39126936230135,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8138.0,8138.0,483437890,59405,552,4.96920289855072,0.009300000000000001,KOTA BOGOR,4843.0,11362.0,23.64964719158,465.0,87.0,18.7096774193548,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,110.0,160.0,1197460,10886,113,5.0,0.0104,KAB. BEKASI,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,528.0,528.0,3141600,5950,21,4.76190476190476,0.0034999999999999996,KOTA TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,125.0,125.0,973750,7790,22,4.72727272727273,0.0028000000000000004,KOTA TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,69000.0,556000,556,4,5.0,0.0072,KOTA PALEMBANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,5299.0,25595.0,2665608960,503040,232078,4.95122458398633,0.46140000000000003,KAB. BANYUWANGI,49914.0,12126.0,2.4786412471,227346.0,4732.0,2.08140895375331,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,99.0,99.0,4051575,40925,91,4.92307692307692,0.0022,KOTA JAMBI,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8150.0,8150.0,50261050,6167,106,4.97169811320755,0.0172,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8175.0,8175.0,3668130675,448701,7335,4.95970900951315,0.0163,KOTA JAKARTA SELATAN,442815.0,5886.0,1.32922326479455,7246.0,89.0,1.22826386972123,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,450.0,450.0,14973300,33274,138,4.97101449275362,0.0040999999999999995,KAB. TASIKMALAYA,27141.0,6133.0,22.59689255371,11.0,28.0,25.4545454545455,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7450.0,46200.0,797664050,107069,48388,4.94955966584411,0.45189999999999997,KOTA BANDUNG,99997.0,772.0,7.7221216636499,45391.0,2997.0,6.60263047740742,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,5000.0,26099.0,1101665000,220333,101911,4.95020407317629,0.4625,KAB. BANYUWANGI,212249.0,884.0,3.88734811978,97748.0,4163.0,4.25891066824897,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,400.0,400.0,6928000,17320,163,4.95092024539877,0.009399999999999999,KAB. KUNINGAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,35579000,35579,189,4.93121693121693,0.0053,KAB. KENDAL,26491.0,988.0,34.35997138273,133.0,56.0,42.1052631578947,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,525.0,525.0,3458700,6588,22,5.0,0.0033,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,120.0,120.0,373560,3113,7,5.0,0.0022,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,298477000,298477,4086,4.93396226415094,0.0137,KOTA PALEMBANG,29497.0,798.0,2.74716323623,441.0,45.0,1.11358574610245,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,21590000,21590,118,4.94017094017094,0.0055000000000000005,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,26500.0,42500.0,106106000,4004,2,5.0,0.0005,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,7300.0,139500.0,645984300,88491,34106,4.96119680691435,0.38539999999999996,KOTA SURAKARTA (SOLO),8174.0,7417.0,9.1484322964255,3134.0,2766.0,8.82578174856414,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,819.0,819.0,18883683,23057,43,4.90697674418605,0.0019,KOTA SOLOK,1472.0,8337.0,56.637228268696,3.0,13.0,43.3333333333333,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,145.0,145.0,3322240,22912,50,4.96,0.0022,KOTA BANJARMASIN,1438.0,8874.0,63.214133673885,32.0,18.0,56.25,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,67726000,67726,449,4.98029556650246,0.0066,KAB. PURWOREJO,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,391.0,391.0,8836991,22601,50,4.9,0.0022,KOTA JAMBI,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,549.0,549.0,1786995,3255,8,5.0,0.0025,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,4283000,4283,46,4.95652173913043,0.010700000000000001,KAB. JOMBANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,125748000,125748,1083,4.96306555863343,0.0086,KOTA SURABAYA,118383.0,7365.0,6.22133245482882,128.0,55.0,5.35019455252918,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,399.0,399.0,1981833,4967,22,5.0,0.0044,KAB. BUNGO,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,10100.0,10100.0,263660500,26105,865,4.951536643026,0.0331,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,150.0,580.0,1820400,12136,113,4.89380530973451,0.009300000000000001,KOTA SEMARANG,7336.0,48.0,65.437524536532,73.0,4.0,54.7945205479452,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,300.0,300.0,1115252100,3717507,6365,4.97318255250404,0.0017000000000000001,KAB. KUNINGAN,371569.0,6938.0,0.18697949357433,6349.0,16.0,0.252008190266184,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,11816.0,190287.0,368564672,31192,15163,4.94928372598276,0.4861,KOTA LHOKSEUMAWE,27234.0,3958.0,14.533339582874,13267.0,1896.0,14.2910982136127,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,1000.0,1000.0,5493000,5493,21,5.0,0.0038,KAB. PAMEKASAN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,14500.0,68500.0,210554500,14521,3932,4.87703822507351,0.2708,KAB. DELI SERDANG,962.0,491.0,5.9459459459459,2623.0,139.0,49.9046892870759,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,150.0,910.0,3944550,26297,179,4.91620111731844,0.0068000000000000005,KAB. BANJARNEGARA,2722.0,5575.0,26.9377376719,142.0,37.0,26.056338028169,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,37150000,37150,311,4.85852090032154,0.0084,KAB. BOGOR,2971.0,879.0,27.795816793368,245.0,66.0,26.9387755102041,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8130.0,8130.0,628587210,77317,1457,4.98530492285084,0.018799999999999997,KOTA CIREBON,72718.0,4599.0,6.3244313649994,139.0,67.0,4.82014388489209,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,550.0,550.0,21976350,39957,161,4.96894409937888,0.004,KOTA TASIKMALAYA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,825.0,825.0,34591425,41929,122,4.95901639344262,0.0029,KAB. BATANG,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Pulsa,6599.0,44699.0,114604833,17367,8600,4.96374865735768,0.49520000000000003,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,9950.0,9950.0,318688550,32029,785,4.95251017639077,0.0245,KAB. KENDAL,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,550.0,550.0,27448300,49906,154,4.96103896103896,0.0031,KAB. JEPARA,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,6200.0,146000.0,1250050200,201621,96615,4.95264369723496,0.4792,KOTA SURAKARTA (SOLO),195374.0,6247.0,3.19745718468169,9385.0,281.0,2.99557592878844,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,399.0,399.0,2719185,6815,77,4.96052631578947,0.0113,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,6510.0,6510.0,423019800,64980,1317,4.95623987034036,0.0203,KOTA CIREBON,59357.0,5623.0,9.4731876611147,1151.0,166.0,14.4222415291051,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8303.0,8303.0,532413269,64123,964,4.97427293064877,0.015,KAB. KENDAL,57869.0,6254.0,1.871679137362,871.0,93.0,10.6773823191734,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8082.0,8082.0,44539902,5511,71,4.94366197183099,0.0129,KAB. INDRAMAYU,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,261509000,261509,2045,4.86823647294589,0.0078000000000000005,KOTA BAU-BAU,25733.0,426.0,1.63464864381682,216.0,29.0,1.43849206349206,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,375.0,375.0,588750,1570,1,5.0,0.0006,KAB. CILACAP,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,130.0,130.0,6409000,49300,146,4.91095890410959,0.003,KAB. TASIKMALAYA,44444.0,4856.0,1.92619261926,123.0,23.0,18.6991869918699,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,900.0,900.0,14383800,15982,40,4.825,0.0025,KOTA BANJARMASIN,855.0,7432.0,86.923976681871,27.0,13.0,48.1481481481481,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,499.0,499.0,3514457,7043,30,4.9,0.0043,KAB. OGAN KOMERING ULU TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,30518000,30518,239,4.99163179916318,0.0078000000000000005,KAB. PELALAWAN,2517.0,5348.0,21.247516885188,212.0,27.0,12.7358490566038,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,15400.0,106000.0,226718800,14722,6715,4.92620751341682,0.4561,KAB. PACITAN,9744.0,4978.0,51.878489326765,4479.0,2236.0,49.9218575574905,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8600.0,8600.0,36954200,4297,118,4.99152542372881,0.0275,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,1000.0,1000.0,238154000,238154,1659,4.97141119221411,0.006999999999999999,KOTA PALEMBANG,233343.0,4811.0,2.617717265999,1626.0,33.0,2.02952029520295,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8303.0,8303.0,747975755,90085,3005,4.97792808828765,0.0334,KOTA SURABAYA,85323.0,4762.0,5.5811445917279,2872.0,133.0,4.63091922005571,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,800.0,800.0,2429600,3037,9,5.0,0.003,KOTA BANJARMASIN,,,,,,0.0,2025-05-01 18:50:43.387102
"Tiket, Voucher, & Layanan",Telco,Data,8175.0,8175.0,405095775,49553,1486,4.93365253077975,0.03,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
